1743,714,1845,714,1845,825,1743,825
523,3012,573,3012,573,3062,523,3062
522,2959,572,2959,572,3006,522,3006
1742,598,1853,598,1853,706,1742,706
1746,832,1850,832,1850,930,1746,930
286,603,397,603,397,708,286,708
1739,478,1852,478,1852,591,1739,591
598,1335,670,1335,670,1400,598,1400
464,2545,516,2545,516,2598,464,2598
1980,2810,2029,2810,2029,2855,1980,2855
1984,2053,2027,2053,2027,2096,1984,2096
1357,897,1446,897,1446,982,1357,982
410,602,507,602,507,708,410,708
519,1383,569,1383,569,1437,519,1437
827,1692,897,1692,897,1759,827,1759
826,557,899,557,899,623,826,623
907,1768,976,1768,976,1832,907,1832
908,2973,976,2973,976,3041,908,3041
405,490,512,490,512,595,405,595
345,1500,395,1500,395,1556,345,1556
1982,2867,2028,2867,2028,2912,1982,2912
1026,3025,1066,3025,1066,3065,1026,3065
520,1508,571,1508,571,1555,520,1555
289,2506,338,2506,338,2553,289,2553
1745,1874,1852,1874,1852,1988,1745,1988
469,1736,513,1736,513,1786,469,1786
833,2224,902,2224,902,2289,833,2289
598,1258,670,1258,670,1324,598,1324
826,483,895,483,895,550,826,550
902,710,972,710,972,776,902,776
227,780,283,780,283,827,227,827
750,556,817,556,817,627,750,627
829,2147,901,2147,901,2216,829,2216
904,1468,975,1468,975,1533,904,1533
750,1766,822,1766,822,1833,750,1833
600,1410,668,1410,668,1479,600,1479
751,709,824,709,824,777,751,777
834,1162,899,1162,899,1231,834,1231
922,2619,969,2619,969,2643,922,2643
1482,305,1538,305,1538,354,1482,354
752,935,826,935,826,1007,752,1007
752,862,823,862,823,929,752,929
905,1390,975,1390,975,1457,905,1457
521,3070,569,3070,569,3119,521,3119
597,2731,679,2731,679,2828,597,2828
833,1391,897,1391,897,1457,833,1457
903,1236,973,1236,973,1304,903,1304
905,486,970,486,970,545,905,545
831,2527,901,2527,901,2588,831,2588
910,2834,978,2834,978,2892,910,2892
602,2216,672,2216,672,2281,602,2281
832,2371,901,2371,901,2435,832,2435
906,1164,972,1164,972,1230,906,1230
834,2821,902,2821,902,2884,834,2884
767,799,818,799,818,840,767,840
902,1543,974,1543,974,1607,902,1607
699,2516,753,2516,753,2570,699,2570
283,1475,338,1475,338,1523,283,1523
597,1005,670,1005,670,1074,597,1074
548,311,601,311,601,357,548,357
636,482,685,482,685,532,636,532
909,937,972,937,972,1004,909,1004
401,978,453,978,453,1030,401,1030
908,2898,977,2898,977,2964,908,2964
599,2289,672,2289,672,2361,599,2361
1014,302,1072,302,1072,357,1014,357
666,305,720,305,720,362,666,362
832,2897,896,2897,896,2961,832,2961
602,932,668,932,668,997,602,997
600,2146,669,2146,669,2209,600,2209
521,2460,576,2460,576,2512,521,2512
1024,2880,1073,2880,1073,2920,1024,2920
911,788,972,788,972,852,911,852
753,1084,826,1084,826,1156,753,1156
1250,303,1307,303,1307,353,1250,353
461,2605,516,2605,516,2657,461,2657
694,1880,748,1880,748,1932,694,1932
758,1692,820,1692,820,1753,758,1753
1025,2710,1068,2710,1068,2745,1025,2745
467,1678,514,1678,514,1729,467,1729
519,891,574,891,574,945,519,945
904,1010,972,1010,972,1078,904,1078
1981,3158,2031,3158,2031,3203,1981,3203
693,1529,749,1529,749,1581,693,1581
910,1842,976,1842,976,1910,910,1910
904,1089,971,1089,971,1152,904,1152
1981,2519,2027,2519,2027,2563,1981,2563
836,1089,895,1089,895,1156,836,1156
287,1680,337,1680,337,1724,287,1724
348,2260,403,2260,403,2309,348,2309
291,2445,340,2445,340,2495,291,2495
344,3041,397,3041,397,3092,344,3092
601,1159,671,1159,671,1226,601,1226
828,2444,901,2444,901,2515,828,2515
401,2197,456,2197,456,2249,401,2249
907,1994,979,1994,979,2063,907,2063
