158,868,260,868,260,981,158,981
670,1832,720,1832,720,1884,670,1884
676,1138,727,1138,727,1187,676,1187
1937,1956,2010,1956,2010,2024,1937,2024
1938,1769,2009,1769,2009,1833,1938,1833
676,1664,723,1664,723,1708,676,1708
675,960,729,960,729,1011,675,1011
1940,857,2015,857,2015,925,1940,925
674,1484,727,1484,727,1534,674,1534
624,3145,676,3145,676,3166,624,3166
519,756,612,756,612,776,519,776
1941,1615,2011,1615,2011,1680,1941,1680
387,3114,442,3114,442,3165,387,3165
1771,3087,1843,3087,1843,3104,1771,3104
379,2467,434,2467,434,2523,379,2523
382,2356,432,2356,432,2407,382,2407
1770,3018,1837,3018,1837,3081,1770,3081
1725,472,1828,472,1828,560,1725,560
677,1251,727,1251,727,1302,677,1302
151,2387,257,2387,257,2497,151,2497
1602,468,1704,468,1704,563,1602,563
686,1204,715,1204,715,1233,686,1233
734,1456,785,1456,785,1475,734,1475
1945,708,2010,708,2010,772,1945,772
381,2122,433,2122,433,2174,381,2174
1625,2674,1701,2674,1701,2735,1625,2735
1934,2033,2011,2033,2011,2101,1934,2101
1432,1083,1487,1083,1487,1133,1432,1133
321,2503,378,2503,378,2523,321,2523
390,3057,441,3057,441,3106,390,3106
175,1712,229,1712,229,1766,175,1766
1630,2822,1702,2822,1702,2886,1630,2886
1722,2068,1794,2068,1794,2131,1722,2131
1711,1615,1754,1615,1754,1633,1711,1633
1933,2184,2004,2184,2004,2250,1933,2250
1933,2671,2007,2671,2007,2741,1933,2741
1630,2142,1699,2142,1699,2208,1630,2208
687,1436,717,1436,717,1467,687,1467
1812,2288,1885,2288,1885,2359,1812,2359
1809,2515,1883,2515,1883,2582,1809,2582
160,756,254,756,254,860,160,860
1942,1313,2014,1313,2014,1378,1942,1378
1769,2943,1838,2943,1838,3011,1769,3011
1941,1234,2013,1234,2013,1301,1941,1301
1940,1011,2012,1011,2012,1077,1940,1077
1812,2442,1879,2442,1879,2510,1812,2510
1811,2216,1886,2216,1886,2284,1811,2284
1933,2602,2005,2602,2005,2666,1933,2666
1940,1690,2011,1690,2011,1758,1940,1758
1812,2139,1886,2139,1886,2209,1812,2209
1632,2896,1702,2896,1702,2966,1632,2966
674,935,729,935,729,955,674,955
617,2797,668,2797,668,2816,617,2816
1203,3033,1260,3033,1260,3085,1203,3085
1199,1055,1255,1055,1255,1107,1199,1107
266,1049,323,1049,323,1095,266,1095
1627,2290,1701,2290,1701,2361,1627,2361
1934,2293,2003,2293,2003,2362,1934,2362
1630,2747,1702,2747,1702,2814,1630,2814
1933,2522,2000,2522,2000,2585,1933,2585
1946,1544,2006,1544,2006,1606,1946,1606
500,2796,554,2796,554,2847,500,2847
444,582,501,582,501,631,444,631
386,755,440,755,440,803,386,803
1723,2448,1787,2448,1787,2509,1723,2509
268,930,323,930,323,977,268,977
380,2181,433,2181,433,2233,380,2233
1325,534,1378,534,1378,582,1325,582
779,290,838,290,838,340,779,340
1813,2061,1886,2061,1886,2134,1813,2134
321,1685,378,1685,378,1706,321,1706
380,2587,435,2587,435,2642,380,2642
1940,1461,2014,1461,2014,1531,1940,1531
1720,2141,1790,2141,1790,2210,1720,2210
1633,2365,1701,2365,1701,2437,1633,2437
383,991,438,991,438,1040,383,1040
738,1227,788,1227,788,1273,738,1273
1254,2625,1312,2625,1312,2676,1254,2676
1936,1875,2011,1875,2011,1947,1936,1947
1311,2394,1366,2394,1366,2441,1311,2441
497,1454,553,1454,553,1503,497,1503
1937,2108,2004,2108,2004,2171,1937,2171
1380,2975,1433,2975,1433,3028,1380,3028
1252,1986,1305,1986,1305,2034,1252,2034
790,2392,842,2392,842,2436,790,2436
1372,2628,1429,2628,1429,2679,1372,2679
266,695,324,695,324,752,266,752
1943,1387,2012,1387,2012,1452,1943,1452
497,1511,552,1511,552,1559,497,1559
1628,2218,1698,2218,1698,2286,1628,2286
561,2967,614,2967,614,3023,561,3023
172,2064,229,2064,229,2110,172,2110
911,3030,967,3030,967,3082,911,3082
1709,1582,1754,1582,1754,1600,1709,1600
382,698,438,698,438,747,382,747
1260,1115,1314,1115,1314,1167,1260,1167
1634,2065,1704,2065,1704,2130,1634,2130
1935,2443,2003,2443,2003,2514,1935,2514
1723,2368,1791,2368,1791,2437,1723,2437
1321,3033,1373,3033,1373,3084,1321,3084
1142,1344,1192,1344,1192,1396,1142,1396
1021,2565,1078,2565,1078,2614,1021,2614
1550,2336,1601,2336,1601,2384,1550,2384
1312,2451,1367,2451,1367,2502,1312,2502
322,2385,375,2385,375,2434,322,2434
1313,1987,1364,1987,1364,2038,1313,2038
1371,2569,1428,2569,1428,2618,1371,2618
555,2154,608,2154,608,2204,555,2204
173,1892,229,1892,229,1940,173,1940
446,3025,497,3025,497,3078,446,3078
270,467,322,467,322,515,270,515
1020,1517,1077,1517,1077,1572,1020,1572
565,3087,616,3087,616,3135,565,3135
727,2152,786,2152,786,2210,727,2210
730,2623,786,2623,786,2673,730,2673
388,2826,438,2826,438,2874,388,2874
1435,2686,1485,2686,1485,2734,1435,2734
1268,3090,1322,3090,1322,3146,1268,3146
1020,1632,1076,1632,1076,1686,1020,1686
382,1858,432,1858,432,1910,382,1910
1377,823,1430,823,1430,873,1377,873
1489,2512,1541,2512,1541,2559,1489,2559
1946,780,2011,780,2011,848,1946,848
1021,2508,1076,2508,1076,2560,1021,2560
1432,1515,1486,1515,1486,1569,1432,1569
1433,1576,1484,1576,1484,1627,1433,1627
378,2094,437,2094,437,2114,378,2114
378,2238,430,2238,430,2291,378,2291
912,524,965,524,965,576,912,576
321,2766,378,2766,378,2816,321,2816
1027,2800,1079,2800,1079,2848,1027,2848
966,2157,1020,2157,1020,2206,966,2206
557,2040,607,2040,607,2087,557,2087
495,2441,551,2441,551,2492,495,2492
966,1165,1019,1165,1019,1218,966,1218
1196,2391,1252,2391,1252,2444,1196,2444
675,1367,727,1367,727,1419,675,1419
1495,2862,1546,2862,1546,2909,1495,2909
322,2326,374,2326,374,2375,322,2375
328,1165,379,1165,379,1212,328,1212
1945,930,2010,930,2010,994,1945,994
442,2093,492,2093,492,2142,442,2142
1430,1810,1482,1810,1482,1856,1430,1856
1314,1752,1367,1752,1367,1804,1314,1804
1378,996,1429,996,1429,1046,1378,1046
440,634,498,634,498,692,440,692
1020,1575,1076,1575,1076,1626,1020,1626
320,2091,373,2091,373,2138,320,2138
1137,1867,1188,1867,1188,1920,1137,1920
499,2620,551,2620,551,2671,499,2671
662,287,719,287,719,343,662,343
1429,2338,1484,2338,1484,2385,1429,2385
962,1984,1012,1984,1012,2032,962,2032
1023,2039,1077,2039,1077,2091,1023,2091
267,1221,319,1221,319,1271,267,1271
441,1921,490,1921,490,1968,441,1968
966,1054,1019,1054,1019,1102,966,1102
1434,2859,1487,2859,1487,2909,1434,2909
328,638,378,638,378,688,328,688
262,1514,315,1514,315,1562,262,1562
737,2969,787,2969,787,3022,737,3022
1086,646,1137,646,1137,695,1086,695
261,1919,314,1919,314,1940,261,1940
791,1050,845,1050,845,1103,791,1103
444,2911,500,2911,500,2961,444,2961
1495,3035,1550,3035,1550,3086,1495,3086
554,2212,606,2212,606,2260,554,2260
614,2678,669,2678,669,2732,614,2732
1435,2044,1487,2044,1487,2097,1435,2097
445,2968,502,2968,502,3018,445,3018
1309,1928,1360,1928,1360,1978,1309,1978
1551,2566,1601,2566,1601,2616,1551,2616
1545,2394,1602,2394,1602,2445,1545,2445
1433,1346,1486,1346,1486,1396,1433,1396
262,1631,315,1631,315,1679,262,1679
382,1334,436,1334,436,1387,382,1387
323,1977,373,1977,373,2026,323,2026
1368,1928,1423,1928,1423,1982,1368,1982
1265,1000,1312,1000,1312,1050,1265,1050
1549,2218,1602,2218,1602,2266,1549,2266
382,2416,432,2416,432,2463,382,2463
1315,1580,1366,1580,1366,1627,1315,1627
676,2798,726,2798,726,2847,676,2847
1944,1084,2011,1084,2011,1148,1944,1148
1937,2376,1999,2376,1999,2436,1937,2436
502,870,555,870,555,926,502,926
741,706,784,706,784,748,741,748
906,1515,959,1515,959,1564,906,1564
1636,2614,1685,2614,1685,2640,1636,2640
382,1046,435,1046,435,1100,382,1100
971,995,1021,995,1021,1044,971,1044
171,2148,228,2148,228,2204,171,2204
1770,2794,1835,2794,1835,2858,1770,2858
561,2618,610,2618,610,2672,561,2672
1767,2720,1822,2720,1822,2786,1767,2786
1081,2450,1136,2450,1136,2474,1081,2474
1144,1170,1196,1170,1196,1219,1144,1219
325,2886,378,2886,378,2934,325,2934
791,1513,845,1513,845,1562,791,1562
320,2034,375,2034,375,2085,320,2085
786,1978,836,1978,836,2029,786,2029
262,1802,316,1802,316,1855,262,1855
1375,882,1429,882,1429,931,1375,931
1434,2744,1487,2744,1487,2796,1434,2796
555,2097,606,2097,606,2146,555,2146
334,2662,371,2662,371,2680,334,2680
1743,854,1783,854,1783,882,1743,882
679,3087,735,3087,735,3137,679,3137
796,640,845,640,845,692,796,692
176,1625,229,1625,229,1680,176,1680
322,2531,374,2531,374,2583,322,2583
736,637,789,637,789,696,736,696
499,1280,552,1280,552,1333,499,1333
1376,1458,1428,1458,1428,1508,1376,1508
1085,1432,1131,1432,1131,1449,1085,1449
175,1450,228,1450,228,1503,175,1503
735,2565,782,2565,782,2611,735,2611
384,1222,439,1222,439,1270,384,1270
966,2283,1012,2283,1012,2313,966,2313
264,1458,320,1458,320,1508,264,1508
1205,589,1256,589,1256,644,1205,644
1432,2276,1483,2276,1483,2331,1432,2331
441,2213,493,2213,493,2259,441,2259
1809,2367,1881,2367,1881,2435,1809,2435
544,293,597,293,597,339,544,339
382,1514,435,1514,435,1563,382,1563
562,1220,611,1220,611,1276,562,1276
381,1803,435,1803,435,1853,381,1853
1257,1349,1309,1349,1309,1398,1257,1398
1500,3089,1556,3089,1556,3142,1500,3142
270,581,321,581,321,630,270,630
324,1274,377,1274,377,1331,324,1331
906,2561,957,2561,957,2617,906,2617
676,1019,728,1019,728,1070,676,1070
334,1409,374,1409,374,1435,334,1435
849,1109,906,1109,906,1159,849,1159
501,1105,554,1105,554,1154,501,1154
961,1754,1017,1754,1017,1772,961,1772
267,758,320,758,320,805,267,805
1322,769,1369,769,1369,818,1322,818
1089,882,1138,882,1138,928,1089,928
961,1808,1016,1808,1016,1858,961,1858
330,872,379,872,379,922,330,922
614,1567,667,1567,667,1625,614,1625
1083,762,1140,762,1140,814,1083,814
1316,1056,1370,1056,1370,1111,1316,1111
560,639,614,639,614,689,560,689
1552,2917,1604,2917,1604,2966,1552,2966
1198,1519,1248,1519,1248,1572,1198,1572
968,2450,1016,2450,1016,2493,968,2493
909,2737,959,2737,959,2789,909,2789
180,1278,230,1278,230,1328,180,1328
616,1512,666,1512,666,1561,616,1561
967,1223,1018,1223,1018,1274,967,1274
268,872,320,872,320,923,268,923
964,1634,1016,1634,1016,1684,964,1684
384,1569,433,1569,433,1623,384,1623
1390,3149,1439,3149,1439,3199,1390,3199
266,1102,320,1102,320,1158,266,1158
737,466,792,466,792,520,737,520
1082,1575,1134,1575,1134,1628,1082,1628
916,583,965,583,965,634,916,634
1148,528,1202,528,1202,584,1148,584
1437,3035,1486,3035,1486,3084,1437,3084
387,816,435,816,435,866,387,866
443,1281,492,1281,492,1329,443,1329
565,521,616,521,616,572,565,572
1552,2042,1605,2042,1605,2089,1552,2089
556,2383,610,2383,610,2436,556,2436
1315,1349,1368,1349,1368,1398,1315,1398
617,1636,665,1636,665,1679,617,1679
440,2503,489,2503,489,2556,440,2556
1020,2270,1076,2270,1076,2323,1020,2323
565,3144,615,3144,615,3196,565,3196
738,931,790,931,790,984,738,984
856,3147,910,3147,910,3196,856,3196
621,3028,672,3028,672,3080,621,3080
1263,2975,1312,2975,1312,3026,1263,3026
738,757,790,757,790,808,738,808
1203,999,1254,999,1254,1048,1203,1048
1443,993,1488,993,1488,1018,1443,1018
786,2505,841,2505,841,2554,786,2554
1084,2509,1134,2509,1134,2559,1084,2559
738,992,785,992,785,1044,738,1044
561,1168,611,1168,611,1216,561,1216
1373,2513,1424,2513,1424,2566,1373,2566
619,2912,670,2912,670,2946,619,2946
381,2035,434,2035,434,2087,381,2087
1023,2857,1082,2857,1082,2906,1023,2906
