2317,476,2374,476,2374,527,2317,527
1161,1800,1206,1800,1206,1841,1161,1841
1547,1959,1590,1959,1590,1996,1547,1996
422,3144,466,3144,466,3184,422,3184
1466,3056,1509,3056,1509,3096,1466,3096
423,3197,463,3197,463,3239,423,3239
253,571,295,571,295,613,253,613
1995,1240,2068,1240,2068,1307,1995,1307
1993,1462,2070,1462,2070,1534,1993,1534
2295,1808,2349,1808,2349,1862,2295,1862
1813,613,1868,613,1868,665,1813,665
1997,785,2067,785,2067,854,1997,854
2123,3107,2161,3107,2161,3148,2123,3148
1998,1013,2065,1013,2065,1081,1998,1081
1999,1949,2020,1949,2020,2032,1999,2032
235,2062,289,2062,289,2113,235,2113
1906,761,1963,761,1963,810,1906,810
233,1620,288,1620,288,1674,233,1674
1805,1628,1859,1628,1859,1687,1805,1687
1906,932,1965,932,1965,984,1906,984
1906,992,1961,992,1961,1043,1906,1043
1690,1374,1743,1374,1743,1422,1690,1422
869,1619,911,1619,911,1658,869,1658
1806,1457,1860,1457,1860,1509,1806,1509
1014,1308,1058,1308,1058,1350,1014,1350
2305,1231,2359,1231,2359,1285,2305,1285
1914,701,1965,701,1965,751,1914,751
1803,1342,1864,1342,1864,1399,1803,1399
246,3022,290,3022,290,3050,246,3050
654,1103,689,1103,689,1139,654,1139
1607,737,1647,737,1647,751,1607,751
1602,1516,1641,1516,1641,1530,1602,1530
2301,1760,2343,1760,2343,1806,2301,1806
2066,1904,2107,1904,2107,1944,2066,1944
1907,818,1964,818,1964,868,1907,868
1768,2004,1812,2004,1812,2046,1768,2046
1253,2075,1298,2075,1298,2114,1253,2114
952,3090,995,3090,995,3126,952,3126
725,2739,770,2739,770,2778,725,2778
795,505,839,505,839,545,795,545
1687,1576,1738,1576,1738,1625,1687,1625
1694,755,1748,755,1748,811,1694,811
2309,1059,2359,1059,2359,1113,2309,1113
873,2897,917,2897,917,2939,873,2939
957,2163,1003,2163,1003,2203,957,2203
1813,526,1864,526,1864,579,1813,579
723,2977,763,2977,763,3008,723,3008
1908,2686,1952,2686,1952,2723,1908,2723
424,1983,467,1983,467,2024,424,2024
354,455,401,455,401,498,354,498
1808,1280,1862,1280,1862,1339,1808,1339
1029,2705,1074,2705,1074,2746,1029,2746
1161,1669,1206,1669,1206,1708,1161,1708
1463,2969,1508,2969,1508,3013,1463,3013
1913,2160,1958,2160,1958,2202,1913,2202
2310,999,2361,999,2361,1049,2310,1049
1028,2474,1074,2474,1074,2518,1028,2518
1392,2981,1435,2981,1435,3007,1392,3007
791,590,839,590,839,633,791,633
1813,790,1866,790,1866,843,1813,843
2062,2212,2103,2212,2103,2244,2062,2244
423,2767,467,2767,467,2809,423,2809
350,2490,393,2490,393,2530,350,2530
500,1462,539,1462,539,1492,500,1492
2302,1641,2348,1641,2348,1687,2302,1687
1023,3213,1067,3213,1067,3252,1023,3252
1014,1493,1059,1493,1059,1534,1014,1534
878,2033,921,2033,921,2073,878,2073
869,769,909,769,909,804,869,804
575,632,619,632,619,674,575,674
501,1238,546,1238,546,1279,501,1279
1695,2363,1731,2363,1731,2396,1695,2396
722,1682,764,1682,764,1708,722,1708
1236,1256,1278,1256,1278,1295,1236,1295
503,1542,543,1542,543,1575,503,1575
1906,1706,1942,1706,1942,1744,1906,1744
1013,1396,1059,1396,1059,1436,1013,1436
422,1726,466,1726,466,1766,422,1766
2303,1347,2356,1347,2356,1400,2303,1400
802,2265,841,2265,841,2299,802,2299
721,1156,764,1156,764,1194,721,1194
1763,2538,1806,2538,1806,2578,1763,2578
354,1047,399,1047,399,1085,354,1085
1770,2050,1808,2050,1808,2088,1770,2088
350,2537,393,2537,393,2575,350,2575
721,1111,766,1111,766,1152,721,1152
502,1152,547,1152,547,1194,502,1194
950,3212,995,3212,995,3253,950,3253
1089,1465,1131,1465,1131,1505,1089,1505
722,1421,763,1421,763,1452,722,1452
1696,524,1743,524,1743,577,1696,577
245,2898,288,2898,288,2940,245,2940
648,968,692,968,692,1010,648,1010
1453,1428,1499,1428,1499,1469,1453,1469
569,1773,613,1773,613,1813,569,1813
653,2028,698,2028,698,2070,653,2070
722,1242,763,1242,763,1283,722,1283
723,720,766,720,766,761,723,761
720,1330,765,1330,765,1367,720,1367
2321,531,2373,531,2373,583,2321,583
1456,1213,1499,1213,1499,1251,1456,1251
1093,594,1136,594,1136,635,1093,635
1988,2089,2032,2089,2032,2131,1988,2131
1241,865,1279,865,1279,880,1241,880
355,782,398,782,398,824,355,824
1692,872,1748,872,1748,928,1692,928
725,2781,769,2781,769,2820,725,2820
354,1176,400,1176,400,1217,354,1217
579,2640,624,2640,624,2680,579,2680
1807,1574,1859,1574,1859,1624,1807,1624
1907,874,1961,874,1961,927,1907,927
576,1211,617,1211,617,1247,576,1247
350,1713,393,1713,393,1755,350,1755
1020,1126,1060,1126,1060,1159,1020,1159
504,2792,549,2792,549,2831,504,2831
1241,987,1282,987,1282,1021,1241,1021
428,1032,471,1032,471,1071,428,1071
1473,2031,1518,2031,1518,2073,1473,2073
1456,1168,1498,1168,1498,1207,1456,1207
249,661,294,661,294,698,249,698
354,641,399,641,399,690,354,690
1807,1405,1864,1405,1864,1448,1807,1448
649,1144,690,1144,690,1182,649,1182
2307,1174,2360,1174,2360,1226,2307,1226
796,1229,839,1229,839,1269,796,1269
868,508,910,508,910,545,868,545
726,2610,772,2610,772,2646,726,2646
2054,2913,2095,2913,2095,2947,2054,2947
877,1901,921,1901,921,1943,877,1943
867,1826,909,1826,909,1852,867,1852
1467,2606,1512,2606,1512,2648,1467,2648
