3026,1836,3137,1836,3137,1949,3026,1949
3184,1651,3245,1651,3245,1709,3184,1709
2920,1935,2993,1935,2993,2008,2920,2008
1597,257,1645,257,1645,307,1597,307
2516,1751,2561,1751,2561,1792,2516,1792
2921,1785,2986,1785,2986,1854,2921,1854
1599,322,1642,322,1642,359,1599,359
330,1285,393,1285,393,1320,330,1320
2716,2343,2759,2343,2759,2361,2716,2361
2802,1955,2885,1955,2885,2042,2802,2042
2583,1754,2663,1754,2663,1822,2583,1822
835,1337,892,1337,892,1358,835,1358
442,1514,535,1514,535,1621,442,1621
631,1279,682,1279,682,1333,631,1333
2800,1752,2887,1752,2887,1835,2800,1835
2396,1986,2459,1986,2459,2052,2396,2052
327,1121,394,1121,394,1189,327,1189
330,1199,398,1199,398,1268,330,1268
2299,1985,2366,1985,2366,2055,2299,2055
2388,978,2449,978,2449,1028,2388,1028
1015,350,1071,350,1071,397,1015,397
483,636,536,636,536,663,483,663
318,293,385,293,385,358,318,358
1370,754,1428,754,1428,801,1370,801
3185,1305,3244,1305,3244,1358,3185,1358
327,821,390,821,390,886,327,886
1456,1450,1502,1450,1502,1475,1456,1475
320,517,389,517,389,589,320,589
484,757,541,757,541,810,484,810
700,782,755,782,755,830,700,830
319,670,393,670,393,739,319,739
319,444,385,444,385,510,319,510
774,1103,828,1103,828,1153,774,1153
703,1018,753,1018,753,1067,703,1067
564,351,614,351,614,396,564,396
704,1305,758,1305,758,1355,704,1355
1974,221,2023,221,2023,277,1974,277
3178,607,3232,607,3232,661,3178,661
3179,953,3234,953,3234,1006,3179,1006
1018,581,1073,581,1073,624,1018,624
326,901,394,901,394,965,326,965
2627,220,2689,220,2689,275,2627,275
318,370,386,370,386,433,318,433
773,986,829,986,829,1035,773,1035
436,1223,538,1223,538,1333,436,1333
1078,927,1132,927,1132,978,1078,978
486,664,541,664,541,693,486,693
2634,1383,2686,1383,2686,1438,2634,1438
1079,866,1130,866,1130,919,1079,919
323,597,388,597,388,657,323,657
2450,286,2502,286,2502,332,2450,332
2458,1623,2508,1623,2508,1673,2458,1673
1026,1388,1078,1388,1078,1438,1026,1438
694,436,752,436,752,487,694,487
2307,575,2358,575,2358,625,2307,625
2307,402,2357,402,2357,449,2307,449
1459,869,1511,869,1511,920,1459,920
1077,578,1130,578,1130,629,1077,629
2518,1386,2570,1386,2570,1441,2518,1441
1142,1630,1195,1630,1195,1671,1142,1671
634,975,686,975,686,1022,634,1022
630,1223,682,1223,682,1270,630,1270
1025,1623,1081,1623,1081,1674,1025,1674
1914,346,1969,346,1969,393,1914,393
770,406,822,406,822,457,770,457
1317,1569,1368,1569,1368,1608,1317,1608
481,464,535,464,535,514,481,514
1458,1569,1511,1569,1511,1620,1458,1620
698,668,747,668,747,717,698,717
829,727,885,727,885,777,829,777
964,1101,1017,1101,1017,1152,964,1152
632,1511,688,1511,688,1563,632,1563
484,582,536,582,536,632,484,632
628,800,679,800,679,849,628,849
1249,344,1300,344,1300,397,1249,397
2305,867,2357,867,2357,913,2305,913
563,520,619,520,619,570,563,570
960,227,1011,227,1011,281,960,281
1799,457,1853,457,1853,512,1799,512
1445,285,1500,285,1500,336,1445,336
1139,1099,1192,1099,1192,1146,1139,1146
964,984,1015,984,1015,1034,964,1034
1916,396,1967,396,1967,450,1916,450
1144,1505,1194,1505,1194,1555,1144,1555
330,1048,397,1048,397,1114,330,1114
3177,723,3234,723,3234,778,3177,778
2518,748,2569,748,2569,799,2518,799
837,1543,890,1543,890,1589,837,1589
337,1348,395,1348,395,1418,337,1418
2452,1094,2504,1094,2504,1145,2452,1145
424,565,478,565,478,614,424,614
966,1159,1021,1159,1021,1211,966,1211
2399,1564,2450,1564,2450,1615,2399,1615
2389,284,2441,284,2441,334,2389,334
1863,808,1913,808,1913,859,1863,859
632,1032,682,1032,682,1084,632,1084
832,669,880,669,880,716,832,716
958,405,1010,405,1010,457,958,457
2634,748,2684,748,2684,794,2634,794
1256,1159,1306,1159,1306,1209,1256,1209
704,1189,757,1189,757,1240,704,1240
1452,578,1505,578,1505,626,1452,626
1129,226,1181,226,1181,280,1129,280
628,858,679,858,679,908,628,908
1747,695,1793,695,1793,740,1747,740
1804,1099,1859,1099,1859,1147,1804,1147
1464,1274,1513,1274,1513,1325,1464,1325
1016,289,1071,289,1071,340,1016,340
2205,1985,2272,1985,2272,2055,2205,2055
1371,1040,1422,1040,1422,1088,1371,1088
832,810,884,810,884,861,832,861
1926,1359,1975,1359,1975,1412,1926,1412
1921,748,1972,748,1972,801,1921,801
2635,1271,2685,1271,2685,1321,2635,1321
2576,1094,2630,1094,2630,1147,2576,1147
1026,1446,1079,1446,1079,1498,1026,1498
1927,1591,1975,1591,1975,1643,1927,1643
2453,1039,2503,1039,2503,1087,2453,1087
1313,1272,1366,1272,1366,1321,1313,1321
421,467,473,467,473,513,421,513
2635,691,2685,691,2685,741,2635,741
2571,278,2623,278,2623,334,2571,334
835,872,886,872,886,921,835,921
1078,695,1128,695,1128,745,1078,745
1747,1101,1800,1101,1800,1150,1747,1150
1805,866,1857,866,1857,917,1805,917
835,1217,890,1217,890,1269,835,1269
969,1274,1018,1274,1018,1326,969,1326
2635,1037,2683,1037,2683,1085,2635,1085
2525,1620,2573,1620,2573,1671,2525,1671
1457,693,1504,693,1504,742,1457,742
1251,1982,1303,1982,1303,2032,1251,2032
961,1898,1014,1898,1014,1949,961,1949
704,1074,758,1074,758,1126,704,1126
768,518,822,518,822,570,768,570
446,2042,496,2042,496,2096,446,2096
2635,1152,2686,1152,2686,1203,2635,1203
2160,810,2210,810,2210,856,2160,856
1338,1840,1386,1840,1386,1892,1338,1892
785,1895,839,1895,839,1952,785,1952
1026,1506,1077,1506,1077,1554,1026,1554
1317,1388,1366,1388,1366,1442,1317,1442
3183,1185,3243,1185,3243,1240,3183,1240
1468,1242,1514,1242,1514,1267,1468,1267
838,1276,888,1276,888,1322,838,1322
2454,748,2502,748,2502,798,2454,798
703,727,752,727,752,774,703,774
1977,546,2028,546,2028,598,1977,598
2514,516,2566,516,2566,568,2514,568
484,523,537,523,537,575,484,575
2046,1536,2102,1536,2102,1587,2046,1587
2306,342,2357,342,2357,394,2306,394
963,924,1017,924,1017,978,963,978
1742,283,1789,283,1789,335,1742,335
1368,461,1418,461,1418,513,1368,513
1810,1450,1860,1450,1860,1501,1810,1501
2635,1210,2686,1210,2686,1263,2635,1263
2634,979,2686,979,2686,1029,2634,1029
424,659,479,659,479,712,424,712
444,1987,494,1987,494,2032,444,2032
2157,866,2214,866,2214,918,2157,918
2631,279,2680,279,2680,336,2631,336
1027,1157,1076,1157,1076,1206,1027,1206
2221,1444,2277,1444,2277,1502,2221,1502
772,637,825,637,825,686,772,686
1652,226,1707,226,1707,278,1652,278
2391,341,2439,341,2439,391,2391,391
1982,1011,2030,1011,2030,1061,1982,1061
1978,493,2028,493,2028,539,1978,539
1316,1157,1365,1157,1365,1210,1316,1210
703,837,754,837,754,893,703,893
1804,982,1857,982,1857,1022,1804,1022
3191,1421,3234,1421,3234,1473,3191,1473
631,1355,685,1355,685,1370,631,1370
704,1420,759,1420,759,1472,704,1472
698,611,746,611,746,653,698,653
1983,786,2031,786,2031,831,1983,831
705,1250,760,1250,760,1295,705,1295
1248,285,1301,285,1301,338,1248,338
901,346,950,346,950,398,901,398
2452,806,2502,806,2502,857,2452,857
1810,1037,1856,1037,1856,1087,1810,1087
1279,1841,1326,1841,1326,1890,1279,1890
1654,285,1705,285,1705,341,1654,341
1253,576,1303,576,1303,626,1253,626
838,1480,889,1480,889,1534,838,1534
1599,2036,1651,2036,1651,2092,1599,2092
1256,1215,1305,1215,1305,1267,1256,1267
2395,1159,2441,1159,2441,1200,2395,1200
1257,1274,1308,1274,1308,1323,1257,1323
1142,1567,1193,1567,1193,1616,1142,1616
1784,2286,1830,2286,1830,2332,1784,2332
1195,692,1248,692,1248,745,1195,745
565,463,615,463,615,515,565,515
564,405,613,405,613,457,564,457
770,459,820,459,820,510,770,510
2302,746,2357,746,2357,801,2302,801
1190,421,1243,421,1243,443,1190,443
2459,1276,2502,1276,2502,1320,2459,1320
489,697,536,697,536,749,489,749
2456,1215,2505,1215,2505,1260,2456,1260
840,1599,891,1599,891,1644,840,1644
2516,401,2566,401,2566,450,2516,450
1027,1047,1070,1047,1070,1087,1027,1087
776,927,828,927,828,977,776,977
1859,516,1912,516,1912,568,1859,568
