1725,2930,1806,2930,1806,3012,1725,3012
1128,1049,1201,1049,1201,1123,1128,1123
504,2555,582,2555,582,2638,504,2638
511,2957,586,2957,586,3037,511,3037
1130,961,1200,961,1200,1026,1130,1026
503,2667,586,2667,586,2749,503,2749
1735,2834,1801,2834,1801,2892,1735,2892
1112,2865,1246,2865,1246,2988,1112,2988
503,2776,585,2776,585,2855,503,2855
2311,893,2362,893,2362,992,2311,992
511,2871,579,2871,579,2929,511,2929
1726,3041,1805,3041,1805,3119,1726,3119
2313,1121,2367,1121,2367,1224,2313,1224
833,2226,908,2226,908,2262,833,2262
1129,2554,1185,2554,1185,2606,1129,2606
1128,2437,1185,2437,1185,2488,1128,2488
1129,2493,1185,2493,1185,2548,1129,2548
827,2609,898,2609,898,2694,827,2694
509,2152,584,2152,584,2229,509,2229
1131,2034,1186,2034,1186,2086,1131,2086
1190,1494,1245,1494,1245,1545,1190,1545
1194,1259,1248,1259,1248,1311,1194,1311
1075,1383,1132,1383,1132,1437,1075,1437
1388,632,1492,632,1492,718,1388,718
1074,1500,1129,1500,1129,1552,1074,1552
1131,2149,1186,2149,1186,2201,1131,2201
1136,2322,1177,2322,1177,2372,1136,2372
505,2464,548,2464,548,2518,505,2518
1129,2208,1185,2208,1185,2257,1129,2257
1075,1267,1133,1267,1133,1319,1075,1319
1194,1200,1248,1200,1248,1253,1194,1253
512,2367,587,2367,587,2442,512,2442
831,2176,908,2176,908,2223,831,2223
1068,635,1161,635,1161,715,1068,715
516,3065,576,3065,576,3147,516,3147
824,2715,902,2715,902,2804,824,2804
2321,2056,2367,2056,2367,2139,2321,2139
1741,1313,1799,1313,1799,1387,1741,1387
509,461,598,461,598,565,509,565
672,468,776,468,776,575,672,575
1194,1379,1246,1379,1246,1429,1194,1429
512,1424,593,1424,593,1500,512,1500
508,1852,593,1852,593,1933,508,1933
1731,1206,1811,1206,1811,1284,1731,1284
1728,1530,1811,1530,1811,1609,1728,1609
828,2069,909,2069,909,2151,828,2151
1568,1750,1651,1750,1651,1826,1568,1826
826,2399,904,2399,904,2475,826,2475
511,1957,590,1957,590,2038,511,2038
674,988,754,988,754,1069,674,1069
1570,1532,1644,1532,1644,1608,1570,1608
825,2501,906,2501,906,2584,825,2584
1727,2176,1807,2176,1807,2258,1727,2258
1547,469,1654,469,1654,577,1547,577
510,1311,598,1311,598,1395,510,1395
1568,2069,1652,2069,1652,2148,1568,2148
1716,463,1824,463,1824,578,1716,578
837,1419,904,1419,904,1501,837,1501
879,643,982,643,982,708,879,708
1728,2499,1809,2499,1809,2581,1728,2581
1408,1959,1484,1959,1484,2039,1408,2039
831,1637,912,1637,912,1718,831,1718
1727,2610,1809,2610,1809,2682,1727,2682
515,1632,590,1632,590,1709,515,1709
2312,1708,2362,1708,2362,1796,2312,1796
1733,987,1810,987,1810,1068,1733,1068
1413,1201,1489,1201,1489,1280,1413,1280
1408,2176,1487,2176,1487,2257,1408,2257
1567,1416,1651,1416,1651,1503,1567,1503
674,1095,750,1095,750,1173,674,1173
517,2067,582,2067,582,2125,517,2125
1571,1964,1651,1964,1651,2044,1571,2044
830,1746,910,1746,910,1827,830,1827
1570,1637,1652,1637,1652,1718,1570,1718
518,1538,586,1538,586,1598,518,1598
1730,2069,1811,2069,1811,2150,1730,2150
834,1313,911,1313,911,1394,834,1394
1570,2283,1650,2283,1650,2367,1570,2367
1728,2714,1808,2714,1808,2796,1728,2796
1736,2297,1802,2297,1802,2354,1736,2354
1731,1850,1814,1850,1814,1934,1731,1934
526,1755,574,1755,574,1785,526,1785
1734,1096,1810,1096,1810,1174,1734,1174
1730,2391,1807,2391,1807,2475,1730,2475
827,2288,903,2288,903,2366,827,2366
830,1962,910,1962,910,2041,830,2041
1571,2178,1644,2178,1644,2254,1571,2254
1413,1743,1489,1743,1489,1819,1413,1819
1131,2268,1184,2268,1184,2313,1131,2313
668,1848,752,1848,752,1932,668,1932
666,2178,737,2178,737,2262,666,2262
835,1203,912,1203,912,1286,835,1286
1129,2379,1185,2379,1185,2431,1129,2431
1409,1314,1489,1314,1489,1392,1409,1392
673,2067,747,2067,747,2148,673,2148
679,1747,745,1747,745,1825,679,1825
1411,1855,1487,1855,1487,1932,1411,1932
1738,1427,1809,1427,1809,1498,1738,1498
1083,2864,1118,2864,1118,2888,1083,2888
1433,2442,1473,2442,1473,2461,1433,2461
1403,2611,1486,2611,1486,2686,1403,2686
866,466,944,466,944,567,866,567
722,315,775,315,775,372,722,372
675,1316,754,1316,754,1392,675,1392
669,1958,743,1958,743,2038,669,2038
674,1418,752,1418,752,1500,674,1500
1164,1626,1202,1626,1202,1670,1164,1670
604,319,656,319,656,367,604,367
1409,1637,1489,1637,1489,1715,1409,1715
1420,1097,1492,1097,1492,1176,1420,1176
532,1792,577,1792,577,1813,532,1813
1220,631,1333,631,1333,718,1220,718
1570,2395,1649,2395,1649,2473,1570,2473
747,650,825,650,825,722,747,722
678,1208,730,1208,730,1282,678,1282
831,1853,905,1853,905,1929,831,1929
1190,1438,1246,1438,1246,1484,1190,1484
1422,2404,1470,2404,1470,2435,1422,2435
832,1526,912,1526,912,1612,832,1612
1545,318,1594,318,1594,369,1545,369
1312,317,1364,317,1364,367,1312,367
1570,1315,1650,1315,1650,1395,1570,1395
1194,316,1247,316,1247,371,1194,371
1202,471,1289,471,1289,575,1202,575
1077,1212,1132,1212,1132,1264,1077,1264
1662,316,1713,316,1713,369,1662,369
1414,1430,1491,1430,1491,1492,1414,1492
1571,1855,1648,1855,1648,1933,1571,1933
1406,2712,1486,2712,1486,2792,1406,2792
1423,2071,1478,2071,1478,2151,1423,2151
1416,1532,1480,1532,1480,1605,1416,1605
1407,2500,1490,2500,1490,2581,1407,2581
2340,1304,2366,1304,2366,1341,2340,1341
1729,1965,1811,1965,1811,2036,1729,2036
2320,1946,2363,1946,2363,2036,2320,2036
1406,2282,1489,2282,1489,2361,1406,2361
1414,986,1492,986,1492,1067,1414,1067
954,318,1008,318,1008,369,954,369
1130,2092,1186,2092,1186,2141,1130,2141
1076,1326,1132,1326,1132,1382,1076,1382
1073,315,1129,315,1129,369,1073,369
1731,1648,1770,1648,1770,1701,1731,1701
531,2272,572,2272,572,2353,531,2353
565,3148,587,3148,587,3167,565,3167
1173,1791,1212,1791,1212,1808,1173,1808
1168,1814,1203,1814,1203,1857,1168,1857
1752,1753,1791,1753,1791,1826,1752,1826
726,2264,745,2264,745,2282,726,2282
2344,1471,2362,1471,2362,1518,2344,1518
1075,1440,1131,1440,1131,1494,1075,1494
1130,1975,1186,1975,1186,2026,1130,2026
839,319,892,319,892,370,839,370
1096,1631,1147,1631,1147,1673,1096,1673
1629,1936,1646,1936,1646,1953,1629,1953
1039,554,1133,554,1133,569,1039,569
2324,3067,2360,3067,2360,3146,2324,3146
1035,480,1120,480,1120,494,1035,494
1193,1319,1249,1319,1249,1371,1193,1371
1431,318,1478,318,1478,367,1431,367
1785,1653,1811,1653,1811,1676,1785,1676
563,2457,588,2457,588,2493,563,2493
1786,3123,1805,3123,1805,3141,1786,3141
887,2807,906,2807,906,2825,887,2825
